# m n lo up gens time_s logN
# m n lo up gens time_s logN
583 218 1 1 0 0.30300000000000000000000000000000000000 0.46544931343425149312532879566438888356
583 236 0 0 0 0.012000000000000000000000000000000000000 -1.0927900103720883142473905169231746591
583 254 1 1 1 0.017000000000000000000000000000000000000 -0.65861327133701480424795889874543128334
583 284 1 1 0 0.27600000000000000000000000000000000000 -0.045404481981315530132081894073220668667
583 292 0 0 0 0.065000000000000000000000000000000000000 -0.012301296560178704927029733328282702475
583 296 2 2 1 0.49700000000000000000000000000000000000 -0.0040900805437819345785076906894577165801
583 316 2 2 1 0.49000000000000000000000000000000000000 -0.020090184086168424178398311631304537179
583 322 1 1 0 0.30900000000000000000000000000000000000 -0.038571452889579258733350180656411350873
583 366 0 0 0 0.020000000000000000000000000000000000000 -0.29194413969365927490157100964024192016
583 376 2 2 2 0.023000000000000000000000000000000000000 -0.37156196550713560240537881942693157003
583 406 2 2 2 0.10700000000000000000000000000000000000 -0.65181510285693358453268315774633908103
583 428 0 0 0 0.087000000000000000000000000000000000000 -0.89828368128873132303664162324251197561
583 432 0 0 0 0.019000000000000000000000000000000000000 -0.94722141259546885792125413075596696563
583 452 1 1 0 0.28000000000000000000000000000000000000 -1.2138582315897932863078794577912359674
583 464 1 1 1 0.019000000000000000000000000000000000000 -1.3941027784115728176299337870044072770
583 490 1 1 1 0.024000000000000000000000000000000000000 -1.8540370276720335681933588140535683016
583 496 0 0 0 0.080000000000000000000000000000000000000 -1.9776291694583552612781297937868071856
583 538 2 2 2 0.023000000000000000000000000000000000000 -3.1801658549537527083716709587323736940
583 544 0 0 0 0.021000000000000000000000000000000000000 -3.4372963503127038999733745749576731353
584 129 1 1 0 0.37700000000000000000000000000000000000 3.6576241900022852801944105359045553608
584 133 1 1 0 0.51400000000000000000000000000000000000 3.5234311861235979930392793884370229882
584 265 1 1 1 0.024000000000000000000000000000000000000 -0.28803977443640174839924724526072057241
584 285 1 1 1 0.023000000000000000000000000000000000000 -0.042503255817171146564878830581299110217
584 381 2 2 2 0.026000000000000000000000000000000000000 -0.40835176727652211708092674672961741799
584 385 1 1 1 0.029000000000000000000000000000000000000 -0.44328428870127373781950381518945854570
584 417 2 2 1 0.45100000000000000000000000000000000000 -0.76245877585280087961588279040291986935
584 469 1 1 0 0.36800000000000000000000000000000000000 -1.4613559654037377927618874069735793142
584 473 1 1 0 0.53700000000000000000000000000000000000 -1.5275893794029873291950583704572595936
584 493 0 0 0 0.017000000000000000000000000000000000000 -1.8975445626822368774364544665622922328
584 497 1 1 1 0.019000000000000000000000000000000000000 -1.9808001736432191771489402498584021840
584 515 0 0 0 0.060000000000000000000000000000000000000 -2.4074081275542724828312613795414295201
584 551 0 0 0 0.017000000000000000000000000000000000000 -3.7391655879647704058687729096833122200
586 77 0 0 0 0.019000000000000000000000000000000000000 5.7221771146088257228446758442713932373
586 93 0 0 0 0.015000000000000000000000000000000000000 5.0052246708646891566112251161697517554
586 117 1 1 0 0.26100000000000000000000000000000000000 4.0872801371067005252787365365193865545
586 187 1 1 1 0.017000000000000000000000000000000000000 1.7805135097466577551177328624589654125
586 217 0 0 0 0.013000000000000000000000000000000000000 0.57585711828504730696815252657659433695
586 247 0 2 0 0.37200000000000000000000000000000000000 -1.4687519805572822275535141034237084743
586 287 1 1 0 0.40600000000000000000000000000000000000 -0.037080361372749688193425566665454373486
586 355 2 2 1 0.60800000000000000000000000000000000000 -0.20057504631960929014884699271926331676
586 369 0 0 0 0.072000000000000000000000000000000000000 -0.30043860055398785289410417191422656579
586 391 0 0 0 0.015000000000000000000000000000000000000 -0.48540398191757238849677818359280098580
586 437 0 0 0 0.023000000000000000000000000000000000000 -0.98182566953434798769224489331804437447
586 493 1 1 0 0.28900000000000000000000000000000000000 -1.8635621495600316859923792785062638708
586 551 0 2 0 0.52600000000000000000000000000000000000 -3.6401875749914992745652871615246040805
587 70 1 1 1 0.020000000000000000000000000000000000000 6.0820459469390469869571464259512185754
587 154 1 1 1 0.021000000000000000000000000000000000000 2.8652433988787013304411233883638025843
587 264 1 1 0 0.40000000000000000000000000000000000000 -0.34580163925122333979910201393647061907
587 286 0 0 0 0.014000000000000000000000000000000000000 -0.045109468088692735785524911527141419056
587 322 1 1 0 0.25900000000000000000000000000000000000 -0.031226236825144950386667655186486391949
587 348 1 1 0 0.29200000000000000000000000000000000000 -0.15281134437579925247368121450701838509
587 414 0 0 0 0.072000000000000000000000000000000000000 -0.70655213235110187262183026911087256175
587 498 1 1 0 0.33200000000000000000000000000000000000 -1.9482151195094971879678513858548554021
588 61 1 1 0 0.36000000000000000000000000000000000000 6.5915891996995123246157784697473420622
588 107 1 1 0 0.29400000000000000000000000000000000000 4.4661241143100453593922463498868007601
588 115 0 0 0 0.016000000000000000000000000000000000000 4.1727505693504384685150676878140751897
588 193 1 1 0 0.34200000000000000000000000000000000000 1.5934573116247441319500709858971423572
588 211 0 0 0 0.075000000000000000000000000000000000000 0.89184313934030425063394812392086137502
588 283 0 2 0 0.29200000000000000000000000000000000000 -0.067952649137175495885740969745214132632
588 401 0 0 0 0.080000000000000000000000000000000000000 -0.56699500270899757743521211193710528001
588 457 0 0 0 0.11100000000000000000000000000000000000 -1.2298914678211730388694665231929207379
589 28 2 2 1 0.46300000000000000000000000000000000000 9.3637543450937098947157468535483365580
589 74 1 1 0 0.36100000000000000000000000000000000000 5.8891262094991268870989589661018201458
589 78 0 0 0 0.019000000000000000000000000000000000000 5.6930384460602796927555594385704683126
589 92 0 0 0 0.015000000000000000000000000000000000000 5.0667210346646051858396220568885278891
589 108 1 1 0 0.46400000000000000000000000000000000000 4.4355312878573932028695561252284274540
589 166 0 0 0 0.018000000000000000000000000000000000000 2.5002704982270528692268626624440917321
589 176 0 0 0 0.020000000000000000000000000000000000000 2.1785545235208221245434118238764520248
589 182 0 0 0 0.017000000000000000000000000000000000000 1.9813484939833797323001979660571555435
589 188 1 1 1 0.023000000000000000000000000000000000000 1.7790525571611466597012283057012646230
589 202 0 0 0 0.019000000000000000000000000000000000000 1.2740827528986387641051059554776140279
589 212 1 1 1 0.021000000000000000000000000000000000000 0.86361563474391481590165414790398471748
589 214 1 1 0 0.29500000000000000000000000000000000000 0.77340268998416076640109909392986030696
589 262 1 1 0 0.34200000000000000000000000000000000000 -0.43182103790135643309245221029111577456
589 308 0 0 0 0.015000000000000000000000000000000000000 -0.0010500873207426450136042282856044829339
589 316 3 3 3 0.20200000000000000000000000000000000000 -0.012382993808555735200084783060351439264
589 358 0 0 0 0.069000000000000000000000000000000000000 -0.20839535169068003458082329778327439754
589 384 1 1 1 0.020000000000000000000000000000000000000 -0.40612095558629926679046774526476058691
589 398 1 1 0 0.40500000000000000000000000000000000000 -0.53176710997269188576833454600101477354
589 414 1 1 1 0.021000000000000000000000000000000000000 -0.69160386203158287778997311132348910221
589 428 0 0 0 0.080000000000000000000000000000000000000 -0.84645595760591063723632221008600510935
589 436 0 0 0 0.016000000000000000000000000000000000000 -0.94175399849172584116732325706092886707
589 448 2 2 2 0.036000000000000000000000000000000000000 -1.0949548894603826867638339002350870505
589 478 0 0 0 0.091000000000000000000000000000000000000 -1.5435267030272647743028149609527964763
589 538 1 1 0 0.43900000000000000000000000000000000000 -2.9727875525136267370388027418696154826
589 542 1 1 1 0.032000000000000000000000000000000000000 -3.1202581246005090259648171453218635052
589 568 1 1 1 0.088000000000000000000000000000000000000 -4.5567899975926182523952383809668362673
590 37 0 2 0 0.45800000000000000000000000000000000000 8.3895091780572870141382871312017110503
590 77 1 1 1 0.025000000000000000000000000000000000000 5.7475718913367748821670060415403614160
590 79 1 1 0 0.47300000000000000000000000000000000000 5.6517100096984207602652333603290480354
590 103 1 1 0 0.33200000000000000000000000000000000000 4.6318093807701077833125616693340121423
590 173 1 1 0 0.38600000000000000000000000000000000000 2.2852416812670984050431268511552446088
590 261 0 0 0 0.013000000000000000000000000000000000000 -0.48251713403223081896298099987467129523
590 303 0 0 0 0.057000000000000000000000000000000000000 -0.00066456103339872757120506722976461031627
590 337 2 2 1 0.44000000000000000000000000000000000000 -0.084415295960215085925337532133283138601
590 373 0 0 0 0.14200000000000000000000000000000000000 -0.31176552001867381939481259713904405394
590 389 1 1 0 0.34700000000000000000000000000000000000 -0.44367520467337813848857461652939641009
590 467 0 2 0 0.50900000000000000000000000000000000000 -1.3545006680299980043367255521408645269
591 74 1 1 1 0.028000000000000000000000000000000000000 5.9017023003307491478574995278471937539
591 122 1 1 1 0.021000000000000000000000000000000000000 3.9476872761884117014621392943185593847
591 154 1 1 0 0.34300000000000000000000000000000000000 2.8985242210715539054787577201303032531
591 188 1 1 0 0.32200000000000000000000000000000000000 1.8008024342905047631870093343456765268
591 332 0 0 0 0.018000000000000000000000000000000000000 -0.059734217923345000060793403385814597913
591 514 2 2 2 0.024000000000000000000000000000000000000 -2.2279953305328579802994620998046746634
592 175 1 1 1 0.018000000000000000000000000000000000000 2.2397907290549682399028059249836402737
592 207 1 1 1 0.020000000000000000000000000000000000000 1.1186924630536926190274041307805517899
592 301 0 0 0 0.019000000000000000000000000000000000000 -0.0034945480732160046132701308870450367887
592 371 1 1 0 0.35200000000000000000000000000000000000 -0.28708945745193670972641193956629584466
592 451 0 0 0 0.091000000000000000000000000000000000000 -1.1044935156300298584644368549707158575
592 535 1 1 0 0.44300000000000000000000000000000000000 -2.7804861949339289936801301021655656466
592 539 3 3 3 0.033000000000000000000000000000000000000 -2.9123851971642774644139785024422188514
592 581 0 0 0 0.021000000000000000000000000000000000000 -5.7035342117563926769319708805128842644
593 156 0 2 0 0.53600000000000000000000000000000000000 2.8517880694383001079000866902922864893
593 170 1 1 0 0.32900000000000000000000000000000000000 2.4090810021460230703923321570778020101
593 308 1 1 1 0.085000000000000000000000000000000000000 -0.00011846139602847399988068015328448894460
593 364 1 1 0 0.37700000000000000000000000000000000000 -0.23248145304461293811005448878099684004
593 406 0 0 0 0.088000000000000000000000000000000000000 -0.58238769267680854317174052035337343893
593 430 1 1 0 0.39900000000000000000000000000000000000 -0.83604963489269479181556609720611029948
593 434 0 0 0 0.079000000000000000000000000000000000000 -0.88244379115720723260428414044713205622
593 450 1 1 1 0.027000000000000000000000000000000000000 -1.0812190106289257755055759051202271068
593 506 0 0 0 0.022000000000000000000000000000000000000 -2.0090861651672357601994076161291257861
594 139 1 1 0 0.37400000000000000000000000000000000000 3.4021144474906451418359614661033553328
594 271 1 1 0 0.27500000000000000000000000000000000000 -0.25718646375473327633308895090322320006
594 461 0 0 0 0.020000000000000000000000000000000000000 -1.2205052910964880917602607267023696964
595 296 1 1 1 0.022000000000000000000000000000000000000 -0.018216852127827315405550888221365096402
596 55 0 2 0 0.40000000000000000000000000000000000000 7.0146027522007081241606826445532266778
596 183 1 1 0 0.25300000000000000000000000000000000000 2.0194624373155626816843344637437411343
596 185 1 1 0 0.32800000000000000000000000000000000000 1.9538035511544686667632735701656782219
596 203 0 2 0 0.49400000000000000000000000000000000000 1.3268608682368414393054326562640112498
596 273 2 2 2 0.028000000000000000000000000000000000000 -0.23623079689913976076182409184177928630
596 309 0 2 0 0.36500000000000000000000000000000000000 -2.5911294677262654214174091079616080831 E-5
596 335 1 1 0 0.38800000000000000000000000000000000000 -0.060517944648519426567993811718047136182
596 393 0 2 0 0.43000000000000000000000000000000000000 -0.44405837794523633913992823318530281400
596 405 0 2 0 0.50400000000000000000000000000000000000 -0.55312112860870140032433568403148050941
596 511 2 2 2 0.48300000000000000000000000000000000000 -2.0613815753537788001502196498165231838
596 517 1 1 0 0.40900000000000000000000000000000000000 -2.1963223906884493806808451020550212519
596 531 1 1 1 0.084000000000000000000000000000000000000 -2.5537271442776225653904172018920970889
596 581 1 1 0 0.33500000000000000000000000000000000000 -5.1707833397666136770938196511765748666
597 14 0 0 0 0.061000000000000000000000000000000000000 11.830824338032412435418006471596832054
597 184 2 2 2 0.024000000000000000000000000000000000000 1.9968123523744303439738524800157187585
597 278 1 1 0 0.25400000000000000000000000000000000000 -0.16353161634259070445747938774510262333
597 376 0 2 0 0.37500000000000000000000000000000000000 -0.30098957252969029113828037193257620048
597 382 1 1 0 0.33600000000000000000000000000000000000 -0.34727736767457524518789209813107613755
597 502 2 2 1 0.45500000000000000000000000000000000000 -1.8585887250117088134727340787429754311
598 11 1 1 1 0.079000000000000000000000000000000000000 12.675995028065951596458797653372482087
598 29 1 1 1 0.021000000000000000000000000000000000000 9.2938765474936973831805647637149321842
598 59 1 1 1 0.021000000000000000000000000000000000000 6.7734957976859958621086645960271895512
598 71 1 1 0 0.43500000000000000000000000000000000000 6.0981898687104025508078330908292733993
598 73 2 2 2 0.026000000000000000000000000000000000000 5.9956803132008606530315874590401627052
598 81 2 2 2 0.022000000000000000000000000000000000000 5.6084689594467695900386554306133823616
598 133 1 1 0 0.32700000000000000000000000000000000000 3.6277328542597942737359151277350914242
598 181 1 1 0 0.46100000000000000000000000000000000000 2.1042366400901707031293756201965410706
598 191 0 0 0 0.10900000000000000000000000000000000000 1.7747555575502512337112282210963501135
598 199 0 0 0 0.018000000000000000000000000000000000000 1.4975004376124011132992275427844567864
598 269 0 2 0 0.47600000000000000000000000000000000000 -0.34442408449576508432205159197338855620
598 277 0 0 0 0.020000000000000000000000000000000000000 -0.18462143656036295635002345154999795909
598 295 1 1 0 0.44700000000000000000000000000000000000 -0.027420265379376514260885715004989930449
598 301 1 1 1 0.028000000000000000000000000000000000000 -0.0087626417778632831974578950420080523096
598 311 0 0 0 0.020000000000000000000000000000000000000 -0.00022597175004572799573083230406378253452
598 359 1 1 1 0.095000000000000000000000000000000000000 -0.17983969744177560319020474384565185069
598 361 1 1 0 0.40600000000000000000000000000000000000 -0.19242508793459071179215131955220364620
598 371 2 2 2 0.059000000000000000000000000000000000000 -0.25986830872641154006473214690820838913
598 381 1 1 0 0.45500000000000000000000000000000000000 -0.33440691980035002544402847317249091117
598 409 1 1 0 0.38400000000000000000000000000000000000 -0.57830815332801209890562960754328871067
598 479 0 0 0 0.076000000000000000000000000000000000000 -1.4416933576135756815030193858387514280
598 503 0 0 0 0.015000000000000000000000000000000000000 -1.8616945771410599960771129590238627630
598 521 1 1 0 0.33600000000000000000000000000000000000 -2.2496412445338204962634385856480693370
599 182 0 2 0 0.45300000000000000000000000000000000000 2.0817375712172733260883731088108431382
599 186 0 0 0 0.072000000000000000000000000000000000000 1.9515466407679923111033937598146206280
599 294 1 1 0 0.32600000000000000000000000000000000000 -0.034018830408434509278931478968777412160
599 390 1 1 0 0.42700000000000000000000000000000000000 -0.40178432301201843115400146599693326968
599 402 1 1 0 0.31900000000000000000000000000000000000 -0.50641093180137110760650567426891191290
599 476 0 0 0 0.069000000000000000000000000000000000000 -1.3828827771013161474885379310432774230
599 560 0 0 0 0.014000000000000000000000000000000000000 -3.4858191471155049528613220366620264890
600 49 1 1 0 0.42900000000000000000000000000000000000 7.4524641917390211480485852229949592593
600 299 1 1 1 0.28700000000000000000000000000000000000 -0.016595627730620228955057486131196103743
601 414 0 0 0 0.068000000000000000000000000000000000000 -0.60682500669046787636147093033342263053
602 113 1 1 1 0.018000000000000000000000000000000000000 4.3407864662264433466517265410803154798
602 199 0 0 0 0.011000000000000000000000000000000000000 1.5444425324004583624176379059412670300
603 508 0 2 0 0.49500000000000000000000000000000000000 -1.8771428257234598282251205845007106635
604 201 0 0 0 0.059000000000000000000000000000000000000 1.4973822456468079359406366639183920694
606 109 1 1 0 0.39800000000000000000000000000000000000 4.5127913395930970166427837530080707131
607 266 1 1 0 0.32000000000000000000000000000000000000 -0.58409185103582009614328108227065846972
609 172 0 0 0 0.019000000000000000000000000000000000000 2.4890582194944381925938797212177562913
610 127 0 0 0 0.076000000000000000000000000000000000000 3.9116866164789281487560838673021278890
611 292 1 1 1 0.16100000000000000000000000000000000000 -0.083879422695789343508040049881265950617
611 404 1 1 1 0.030000000000000000000000000000000000000 -0.45350476356621380160039823573312579948
611 446 1 1 0 0.46000000000000000000000000000000000000 -0.86910418006019691951757589318593500451
614 145 1 1 0 0.31400000000000000000000000000000000000 3.3607860426007000600487509249555406584
614 583 2 2 1 0.35500000000000000000000000000000000000 -3.9398608824558654895302281112794100747
616 239 1 1 1 0.021000000000000000000000000000000000000 -0.043650644416948247358673083855514009390
620 461 1 1 0 0.27300000000000000000000000000000000000 -0.96578464096484422071522334302836629852
622 301 0 0 0 0.065000000000000000000000000000000000000 -0.057076298615221471528887456383215551070
622 413 1 1 1 0.019000000000000000000000000000000000000 -0.46809931187359692801678473292789053498
622 511 1 1 0 0.38400000000000000000000000000000000000 -1.6453135511148646379757454696344698886
622 533 1 1 1 0.049000000000000000000000000000000000000 -2.0553141551098572835072450648912292811
622 589 2 2 2 0.031000000000000000000000000000000000000 -3.8515780378590994341027075220634026976
623 34 0 2 0 0.60800000000000000000000000000000000000 8.8791168308421793443953227288418118592
623 44 0 0 0 0.018000000000000000000000000000000000000 7.9691062384112292435595027999321941582
623 92 0 0 0 0.085000000000000000000000000000000000000 5.2818511311598033091057237815367619722
623 194 1 1 0 0.29400000000000000000000000000000000000 1.9342512108833380056122090022710788438
623 458 2 2 2 0.12700000000000000000000000000000000000 -0.90546446528097636992169088562709438350
623 482 1 1 0 0.30700000000000000000000000000000000000 -1.2003333569611536526248906088466236041
623 554 1 1 0 0.34600000000000000000000000000000000000 -2.5255959327457443396108799151073904223
626 115 0 0 0 0.023000000000000000000000000000000000000 4.4279682421709916261512896978827607538
626 133 1 1 0 0.32200000000000000000000000000000000000 3.8254962713389845769899547616589197522
628 341 0 0 0 0.080000000000000000000000000000000000000 -0.021609933600700283784127203748720074800
628 527 1 1 0 0.41200000000000000000000000000000000000 -1.8388741387944482617404101619586433340
629 38 0 0 0 0.019000000000000000000000000000000000000 8.5212440580638933628575899621235993538
629 376 2 2 2 0.027000000000000000000000000000000000000 -0.17041831642469189195344254545883102315
629 398 3 3 3 0.034000000000000000000000000000000000000 -0.31425377439005356082308004339677356953
631 308 1 1 0 0.28200000000000000000000000000000000000 -0.042179157171665855777664290547098991188
632 391 1 1 0 0.31900000000000000000000000000000000000 -0.25255132409243270198000110071807087838
632 481 0 0 0 0.017000000000000000000000000000000000000 -1.0986033368639166354682058223161272004
633 346 0 0 0 0.084000000000000000000000000000000000000 -0.027683668853015872974120708226617566875
633 514 0 0 0 0.084000000000000000000000000000000000000 -1.5481076609247132880569158756451045427
634 403 2 2 2 0.033000000000000000000000000000000000000 -0.32754896348250812850889160068700379309
637 76 1 1 1 0.026000000000000000000000000000000000000 6.0802278633833944828184270680834441306
638 83 0 0 0 0.018000000000000000000000000000000000000 5.7594360987215803057521232066957347719
638 223 1 3 1 0.46900000000000000000000000000000000000 1.1218342999613303133775832525161722054
638 239 1 1 0 0.30900000000000000000000000000000000000 0.44398736084229995675273931649883889190
638 421 0 2 0 0.51200000000000000000000000000000000000 -0.44654186092595461120184885399265594194
638 461 0 0 0 0.015000000000000000000000000000000000000 -0.81879333093895330650158947230299943453
642 271 1 1 1 0.020000000000000000000000000000000000000 -1.4038201938451856163283440093038905542
643 498 1 1 0 0.30500000000000000000000000000000000000 -1.2071385783693729035385849666108043190
644 59 1 1 0 0.39000000000000000000000000000000000000 7.0406913510902880733019734344326168794
644 127 1 1 1 0.024000000000000000000000000000000000000 4.1385487096542367151227039808785282777
646 397 0 2 0 0.47600000000000000000000000000000000000 -0.23543958191084688441308877377587314211
646 509 0 0 0 0.018000000000000000000000000000000000000 -1.3223928026923812968225711693137018232
647 438 0 2 0 0.54000000000000000000000000000000000000 -0.53873293569128769869058978475092950131
647 574 1 1 0 0.30000000000000000000000000000000000000 -2.4917098556255411651304252912764735394
649 250 0 0 0 0.015000000000000000000000000000000000000 0.070507319038659256915458015242771570818
649 268 1 1 0 0.31900000000000000000000000000000000000 -2.9075349736744729407279879816283751306
649 362 0 0 0 0.088000000000000000000000000000000000000 -0.050361026418058060605289873084554513465
652 209 0 2 0 0.46200000000000000000000000000000000000 1.7514095804399153195786545068604945612
652 323 1 1 0 0.34200000000000000000000000000000000000 -0.022535207829844957556541029690837485567
652 393 1 1 1 0.10200000000000000000000000000000000000 -0.18893888051221651833378976132931876100
653 198 1 1 1 0.073000000000000000000000000000000000000 2.0938002892947208376891870018587364849
654 59 0 0 0 0.077000000000000000000000000000000000000 7.0960653383621774243985284830129723505
655 66 1 1 1 0.027000000000000000000000000000000000000 6.6972317363144395529436050381194840706
655 248 0 2 0 0.49200000000000000000000000000000000000 0.31183494390547168138269767790631370081
657 316 1 1 0 0.40100000000000000000000000000000000000 -0.069354854451209179357874246943189008041
658 31 1 1 1 0.022000000000000000000000000000000000000 9.3952927016671117436923306843186185193
658 79 0 2 0 0.56400000000000000000000000000000000000 6.0570739649976056810885144750594328395
658 211 1 1 0 0.31000000000000000000000000000000000000 1.7490468541626592707331925619889958001
658 241 1 1 0 0.35300000000000000000000000000000000000 0.69253863115165290955939584717708915516
658 311 1 1 0 0.31300000000000000000000000000000000000 -0.11344152271997760919819480232793625627
659 560 0 0 0 0.017000000000000000000000000000000000000 -1.9652754450581484156165990532621001890
661 340 1 1 0 0.33900000000000000000000000000000000000 -0.00042379643505211522191922433001955158662
661 406 0 2 0 0.42900000000000000000000000000000000000 -0.23408703554711201756963170288567804331
662 259 0 0 0 0.072000000000000000000000000000000000000 -0.18968612297759998957620829617824863108
662 339 1 1 1 0.026000000000000000000000000000000000000 -0.0012441886486805274129206045975770728236
662 497 0 0 0 0.018000000000000000000000000000000000000 -1.0192324107782040437321007597635936282
664 323 2 2 2 0.020000000000000000000000000000000000000 -0.047768089947467693267974170433594479519
664 469 0 0 0 0.079000000000000000000000000000000000000 -0.71311467371624546851376095341670151515
666 379 0 2 0 0.32900000000000000000000000000000000000 -0.078581308462424943841272895612859409936
667 124 0 0 0 0.015000000000000000000000000000000000000 4.3798623313482552517370109837888960047
667 188 0 0 0 0.016000000000000000000000000000000000000 2.4997922112084860368340638335663044291
667 254 0 0 0 0.014000000000000000000000000000000000000 0.23562282031777089458983897571575143529
667 334 1 1 1 0.019000000000000000000000000000000000000 -0.012470254987206127311862091239052035586
668 339 0 0 0 0.067000000000000000000000000000000000000 -0.0042920720506698773212743126755818256853
668 377 1 1 0 0.30100000000000000000000000000000000000 -0.066232172534815282579907467279552901669
669 266 0 0 0 0.016000000000000000000000000000000000000 -0.53207971039688418332107440796551733745
670 61 0 0 0 0.076000000000000000000000000000000000000 7.0631323695897437046655956798962482147
670 233 0 0 0 0.016000000000000000000000000000000000000 1.1635017015652704080821172395140113441
670 331 2 2 1 0.48400000000000000000000000000000000000 -0.025674190713108626307037771460103686671
671 118 1 1 0 0.37300000000000000000000000000000000000 4.6027765077380085863236237290798084907
671 202 0 0 0 0.092000000000000000000000000000000000000 2.1356974704783448682354431619365996858
671 272 0 0 0 0.026000000000000000000000000000000000000 -1.1515557673579917863810942317328433628
672 331 0 0 0 0.021000000000000000000000000000000000000 -0.029319546360387169684639093964321077797
673 266 1 1 0 0.22600000000000000000000000000000000000 -0.39417828014419678093418964702853012874
674 177 1 1 0 0.30100000000000000000000000000000000000 2.8603656617173985487950462432136329770
674 333 0 0 0 0.014000000000000000000000000000000000000 -0.025589886180574926887954509863278859026
676 543 1 1 0 0.28900000000000000000000000000000000000 -1.4629941404295227802445431613544184546
677 590 1 1 0 0.46000000000000000000000000000000000000 -2.2532760108626690314593133992164930662
677 658 1 1 0 0.31000000000000000000000000000000000000 -4.9790231041590041657163417522148050755
678 127 0 0 0 0.019000000000000000000000000000000000000 4.3492726814649916327647573569564780865
679 52 0 0 0 0.092000000000000000000000000000000000000 7.6815075627733722900970970081994429265
679 88 1 1 0 0.35600000000000000000000000000000000000 5.7735538098373189773473853630748439437
679 124 0 0 0 0.023000000000000000000000000000000000000 4.4518149911542264823597274938383395414
679 302 1 1 0 0.29900000000000000000000000000000000000 -0.43279806474524802797163235403301349332
679 344 0 0 0 0.020000000000000000000000000000000000000 -0.0050784103667008361304530263231763295637
679 494 2 2 2 0.17300000000000000000000000000000000000 -0.85250982197275383724502685633889259444
679 608 1 1 1 0.023000000000000000000000000000000000000 -2.6304500437862906435715848256225584625
682 53 0 0 0 0.037000000000000000000000000000000000000 7.6293997204090649793457766200417079461
682 59 1 1 1 0.055000000000000000000000000000000000000 7.2464337906445471347918544190635712799
682 383 1 1 1 0.032000000000000000000000000000000000000 -0.059305629014350267513628547047550826890
682 487 1 1 0 0.26000000000000000000000000000000000000 -0.76268704459788454969422244155023690499
682 529 1 1 0 0.36700000000000000000000000000000000000 -1.2168658178837788039828229560197788598
682 553 0 0 0 0.019000000000000000000000000000000000000 -1.5366501667616642882872763776176802022
683 318 1 1 0 0.26100000000000000000000000000000000000 -0.16409538562259391199059962758436237694
683 598 1 1 1 0.047000000000000000000000000000000000000 -2.3121869467986596758031824955845493873
684 233 1 1 0 0.37000000000000000000000000000000000000 1.3259858436877586388097468639670173294
686 249 0 2 0 0.46900000000000000000000000000000000000 0.78296694267965432326826565669209736221
689 172 0 2 0 0.44800000000000000000000000000000000000 3.1042688398115301549075273101467578526
689 206 1 1 0 0.29000000000000000000000000000000000000 2.1752480721065676355372901278510871605
689 304 1 1 0 0.34200000000000000000000000000000000000 -0.50859392537617768826097368418279459192
689 508 1 1 0 0.28100000000000000000000000000000000000 -0.92070210076037293931484357641597065752
689 584 0 0 0 0.091000000000000000000000000000000000000 -1.9387563386669944519213424137519147933
691 520 2 2 1 0.48300000000000000000000000000000000000 -1.0326584054805543424721071958820126522
692 209 2 2 2 0.045000000000000000000000000000000000000 2.1168236130225431974562184670555845770
692 309 0 2 0 0.40100000000000000000000000000000000000 -0.39974378836886489021559878338406595987
692 323 0 2 0 0.43300000000000000000000000000000000000 -0.15469323939846650066810642749331036482
694 209 1 1 0 0.32800000000000000000000000000000000000 2.1335897805290384729990918392727984851
694 437 0 0 0 0.017000000000000000000000000000000000000 -0.30039452692682283187689455212560765391
697 202 1 3 1 0.56900000000000000000000000000000000000 2.3498432857232984377633906846089190794
697 304 2 2 2 0.022000000000000000000000000000000000000 -0.64377929174099445416966043205416342889
697 326 1 1 0 0.44400000000000000000000000000000000000 -0.14732549845687140623163215984844298689
697 568 1 1 1 0.021000000000000000000000000000000000000 -1.5773037000725729375478792533667405104
698 215 1 1 0 0.30600000000000000000000000000000000000 2.0004223505027033728174033009811186606
698 217 1 1 0 0.28500000000000000000000000000000000000 1.9442566095807243376965404016030905160
698 511 1 1 0 0.32400000000000000000000000000000000000 -0.88397706874554238419455541621610180756
698 565 1 1 0 0.36500000000000000000000000000000000000 -1.5229133340855334677288559378860976305
703 248 1 1 0 0.38100000000000000000000000000000000000 1.0438649978334164046818342281339554620
703 364 1 1 0 0.38100000000000000000000000000000000000 -7.9304690189752283765875405886217407614 E-7
703 382 0 2 0 0.48700000000000000000000000000000000000 -0.022237748691223191201437081418343772470
703 486 0 0 0 0.073000000000000000000000000000000000000 -0.62140661389713060389540290278645497796
703 584 1 1 1 0.024000000000000000000000000000000000000 -1.7437270480419943561661999729403001684
703 606 1 1 1 0.029000000000000000000000000000000000000 -2.1223731970732283504147445284696468999
706 111 2 2 2 0.33700000000000000000000000000000000000 5.0414322722056446936092943581203649626
706 155 0 2 0 0.51400000000000000000000000000000000000 3.6841690617523452434083433241445018422
706 253 0 0 0 0.017000000000000000000000000000000000000 0.90435950618895706755427764336140087982
706 497 1 1 0 0.46400000000000000000000000000000000000 -0.69832592020717755901094612682431276403
707 74 1 1 0 0.36200000000000000000000000000000000000 6.5592998956673268218223555146532420851
707 92 1 1 0 0.35900000000000000000000000000000000000 5.7584829102508760698059430202500484476
707 96 0 0 0 0.016000000000000000000000000000000000000 5.5992385462873350136890606602976015854
707 272 0 0 0 0.097000000000000000000000000000000000000 0.089533662691176501303326804557951706301
