# m n lo up gens time_s logN
1070 883 0 2 0 0.36400000000000000000000000000000000000 23.295952581836360507020816909945545711
1070 931 3 3 2 0.43000000000000000000000000000000000000 22.886646545396964297981471226259739090
1070 943 0 0 0 0.026000000000000000000000000000000000000 23.713337438113941390111111933430966503
1070 979 1 1 0 0.21900000000000000000000000000000000000 23.628659061418567249067040123989926681
1070 1007 0 2 0 0.32900000000000000000000000000000000000 23.036321349203108611528050482306428581
1070 1021 1 1 0 0.19700000000000000000000000000000000000 22.580754571558716560055578023029309192
1071 4 0 0 0 0.045000000000000000000000000000000000000 20.333422625334866893562220993922491376
1071 64 0 0 0 0.13800000000000000000000000000000000000 21.021480952640282651444126350195909857
1071 82 1 1 0 0.25400000000000000000000000000000000000 22.326100813712685864150051265990638707
1071 86 0 0 0 0.053000000000000000000000000000000000000 22.344947574723059668609715775374258817
1071 92 1 1 0 0.31400000000000000000000000000000000000 22.371304517336637841663181352197841947
1071 118 0 2 0 0.31700000000000000000000000000000000000 22.464179211861609501648546082389655025
1071 128 0 0 0 0.039000000000000000000000000000000000000 20.987371521125842999457487449610679014
1071 148 2 2 2 0.32000000000000000000000000000000000000 22.539593072794470459879957659141890278
1071 202 1 1 1 0.035000000000000000000000000000000000000 22.616425870858000166186751736462082913
1071 268 0 0 0 0.14200000000000000000000000000000000000 22.628538953175723349847850967204829568
1071 292 1 1 0 0.26100000000000000000000000000000000000 22.610029658668281521039616902730754925
1071 326 0 0 0 0.035000000000000000000000000000000000000 22.557148654342916622171404314736068232
1071 358 1 1 0 0.25400000000000000000000000000000000000 22.466925860093543593443871673699605382
1071 382 1 1 0 0.20500000000000000000000000000000000000 22.356254889936521140496882514328020247
1071 488 0 2 0 0.33000000000000000000000000000000000000 22.023321356356985743072653259070465414
1071 506 0 2 0 0.30200000000000000000000000000000000000 22.486417419348285643074444229050824252
1071 766 0 0 0 0.046000000000000000000000000000000000000 23.260526821192174566826202525887254059
1071 772 2 2 2 0.25500000000000000000000000000000000000 23.266202793518480185855119171731781987
1071 788 0 0 0 0.039000000000000000000000000000000000000 22.165594152687841664490201023799687593
1071 898 0 0 0 0.023000000000000000000000000000000000000 23.291559864676680584333885259361302457
1071 976 1 1 0 0.24700000000000000000000000000000000000 22.564633955041417033826473910837064819
1071 1048 1 1 0 0.30100000000000000000000000000000000000 22.360985039553962064093245954866938869
1072 1 2 2 2 0.20200000000000000000000000000000000000 19.831149610371178501968701211916575925
1072 13 0 0 0 0.037000000000000000000000000000000000000 21.421769624279203549690968674381252503
1072 17 1 1 1 0.13800000000000000000000000000000000000 19.174345447751949055093745686646787403
1072 29 1 1 0 0.32400000000000000000000000000000000000 21.768442637962046020569357925709911852
1072 41 1 1 0 0.21600000000000000000000000000000000000 21.916594082247168581048759825535840413
1072 43 1 1 0 0.19900000000000000000000000000000000000 20.246634729390397466273644351808507344
1072 47 1 1 0 0.23300000000000000000000000000000000000 21.275529367475791019119410042460954078
1072 49 1 1 1 0.039000000000000000000000000000000000000 21.146986482764998926590234596266673888
1072 59 0 0 0 0.13500000000000000000000000000000000000 22.069846307933065916115383720632369951
1072 61 1 1 0 0.18100000000000000000000000000000000000 20.853230183898847230184118442214934497
1072 69 1 1 1 0.22400000000000000000000000000000000000 22.134395275483894221811504191777397315
1072 71 1 1 1 0.034000000000000000000000000000000000000 21.668926376606948382660186852284242017
1072 83 1 1 1 0.060000000000000000000000000000000000000 22.208847888239279414865199146260885444
1072 85 0 0 0 0.14200000000000000000000000000000000000 22.218271584095408563335700122223915316
1072 87 1 1 0 0.24500000000000000000000000000000000000 22.227431488884368239067417104226571837
1072 103 0 0 0 0.034000000000000000000000000000000000000 20.748306204932162938028047302095455700
1072 113 1 1 0 0.28700000000000000000000000000000000000 22.326592860823824376097310730366332915
1072 115 0 0 0 0.15900000000000000000000000000000000000 20.642736960773275996836431398597941898
1072 117 0 0 0 0.15400000000000000000000000000000000000 21.861995334566611956952137096147691447
1072 127 2 2 2 0.059000000000000000000000000000000000000 21.413584944986464050960842291257368913
1072 137 0 0 0 0.047000000000000000000000000000000000000 22.393179898003331799154304935363699258
1072 139 2 2 1 0.25800000000000000000000000000000000000 22.397880246623898633875247094857547137
1072 147 2 2 2 0.052000000000000000000000000000000000000 20.871462159757220662317615762109950540
1072 149 1 1 0 0.18800000000000000000000000000000000000 22.419665606880572702693949095887597536
1072 157 1 1 0 0.22200000000000000000000000000000000000 22.435156132289734361851756967221789045
1072 163 1 1 1 0.046000000000000000000000000000000000000 21.968595294487684753500812451013096066
1072 169 2 2 2 0.040000000000000000000000000000000000000 21.341470437100672143116677202592504432
1072 173 0 0 0 0.043000000000000000000000000000000000000 22.461415586925484749624248562973624811
1072 175 0 0 0 0.038000000000000000000000000000000000000 21.765310878079771015128196933073591805
1072 179 0 2 0 0.33800000000000000000000000000000000000 21.147525922235539673253636163956438263
1072 181 1 1 0 0.23700000000000000000000000000000000000 21.040982314512202915650133993005972679
1072 183 0 0 0 0.15900000000000000000000000000000000000 22.474860534934239244742795001732104433
1072 191 0 0 0 0.12300000000000000000000000000000000000 21.638971343784095234827326119357077668
1072 193 1 1 1 0.045000000000000000000000000000000000000 22.486162727623276929872328015183365998
1072 199 1 1 0 0.24500000000000000000000000000000000000 22.014829483718193292476688285972077478
1072 203 0 0 0 0.041000000000000000000000000000000000000 21.796434165319177167878792183073792064
1072 211 1 1 0 0.26300000000000000000000000000000000000 22.501352180303797012740999166585756617
1072 217 0 0 0 0.22400000000000000000000000000000000000 22.027861465502442644477358773969264325
1072 221 0 0 0 0.045000000000000000000000000000000000000 22.507010206924375845088669511698955745
1072 223 1 1 0 0.22000000000000000000000000000000000000 22.507906343042722655612477493592945610
1072 225 1 1 1 0.030000000000000000000000000000000000000 20.291240162362125287470474732354524025
1072 233 1 1 0 0.24900000000000000000000000000000000000 22.034089276475750711547064049147012784
1072 237 2 2 1 0.24400000000000000000000000000000000000 22.511981356038884832129580405229721465
1072 239 0 0 0 0.12900000000000000000000000000000000000 21.667149982149123164770064515247895738
1072 251 1 1 0 0.28600000000000000000000000000000000000 20.712825900231500514499634815298008720
1072 253 3 3 3 0.053000000000000000000000000000000000000 21.335777620385687225787652709194698950
1072 259 0 0 0 0.047000000000000000000000000000000000000 20.427693851076482497454088201500713699
1072 267 0 0 0 0.050000000000000000000000000000000000000 22.507442355753655567299499139901999537
1072 269 1 1 0 0.19600000000000000000000000000000000000 22.029345407199960076082790569075540517
1072 277 1 1 0 0.19400000000000000000000000000000000000 21.656572755340405597892821483969867061
1072 281 0 0 0 0.13300000000000000000000000000000000000 22.498722232351355929346084777940585218
1072 293 0 2 0 0.34000000000000000000000000000000000000 22.487553463680934764636569835638040854
1072 307 0 0 0 0.032000000000000000000000000000000000000 21.992632994698513827799001409817132052
1072 313 1 1 0 0.23600000000000000000000000000000000000 22.460393206451640092875691124974256926
1072 319 1 1 0 0.19600000000000000000000000000000000000 22.449893599533674465643164500051904478
1072 329 1 1 0 0.17200000000000000000000000000000000000 22.429630469823183752184217041237459148
1072 331 0 0 0 0.14500000000000000000000000000000000000 22.425129718524776548073626945744301312
1072 341 1 1 1 0.083000000000000000000000000000000000000 21.923015562050243779595648002397394771
1072 347 1 1 0 0.26800000000000000000000000000000000000 21.683981109213328980623794201558445037
1072 373 0 2 0 0.29700000000000000000000000000000000000 21.053260460204350335074982548068116561
1072 391 0 0 0 0.032000000000000000000000000000000000000 22.179870378284068366780909385553297965
1072 401 0 0 0 0.12400000000000000000000000000000000000 22.101278905196275597679948722882266114
1072 407 0 0 0 0.047000000000000000000000000000000000000 22.043137726485160874219780180569142578
1072 413 0 0 0 0.024000000000000000000000000000000000000 21.019040608369405860326391711404166308
1072 421 0 0 0 0.15500000000000000000000000000000000000 21.852780946831935859896828919359858873
1072 423 0 0 0 0.053000000000000000000000000000000000000 21.338411339556867454647116793496624235
1072 433 0 2 0 0.28500000000000000000000000000000000000 21.068986074462958644704863559984874170
1072 443 1 1 0 0.17400000000000000000000000000000000000 20.529292664819939512370510873359190774
1072 461 0 0 0 0.11000000000000000000000000000000000000 21.760497339278970593939545536868478084
1072 463 1 1 0 0.19400000000000000000000000000000000000 21.810758830315210135855702098752905575
1072 475 1 1 0 0.21700000000000000000000000000000000000 19.973801393519235480522112208411453717
1072 477 1 1 0 0.15700000000000000000000000000000000000 21.586306435868737778173560663709823354
1072 479 1 1 0 0.21400000000000000000000000000000000000 22.090738526757335791341082739278723593
1072 487 1 1 0 0.22700000000000000000000000000000000000 21.709860640549640726417291543595610935
1072 489 2 2 1 0.26300000000000000000000000000000000000 22.208392615124601462810261121072681260
1072 491 1 1 0 0.25400000000000000000000000000000000000 22.228927545925225178912009045804670221
1072 505 1 1 1 0.029000000000000000000000000000000000000 20.921879125281251968168244101609312313
1072 511 0 2 0 0.26000000000000000000000000000000000000 22.398495915934695803210370622819817330
1072 519 1 1 0 0.17600000000000000000000000000000000000 22.453272386238980764076290665324645371
1072 523 2 2 2 0.029000000000000000000000000000000000000 22.001518296418343254728360030500403177
1072 531 1 1 1 0.10500000000000000000000000000000000000 22.048827348636184497043707653318454594
1072 539 3 3 3 0.039000000000000000000000000000000000000 21.247104360396325740598944904604620028
1072 545 2 2 2 0.050000000000000000000000000000000000000 21.754540651648806636315307751294466308
1072 559 1 1 0 0.22900000000000000000000000000000000000 21.709912463381307915992012183606675476
1072 561 0 2 0 0.23600000000000000000000000000000000000 22.672744912508306399463373003530112214
1072 563 0 0 0 0.019000000000000000000000000000000000000 22.681192708444408255569503365706500553
1072 577 1 1 1 0.12900000000000000000000000000000000000 22.259556501462363331211938253450215181
1072 581 0 0 0 0.017000000000000000000000000000000000000 22.751460913631937224422520549733438194
1072 587 1 1 0 0.17500000000000000000000000000000000000 22.772832976004652486058235137614321757
1072 589 2 2 2 0.037000000000000000000000000000000000000 22.779753142288748008006471844908661080
1072 599 0 2 0 0.29600000000000000000000000000000000000 22.812927033048884127993725083525483236
1072 601 1 1 0 0.18800000000000000000000000000000000000 22.819290710432428209423648721058676797
1072 607 1 1 0 0.16800000000000000000000000000000000000 22.837872749182939542744264980474212719
1072 617 1 1 1 0.084000000000000000000000000000000000000 22.867242677830135759188783876645737254
1072 619 0 0 0 0.025000000000000000000000000000000000000 22.872889807010101508965118932130675464
1072 633 1 1 0 0.15700000000000000000000000000000000000 22.910455598937142950848472460494462678
1072 643 1 1 0 0.19600000000000000000000000000000000000 21.245127640853209008527770166500626807
1072 657 0 0 0 0.028000000000000000000000000000000000000 22.490508399667701520798044197144715049
1072 659 1 1 0 0.18300000000000000000000000000000000000 22.972019000152399841302425494459129798
1072 667 1 1 1 0.034000000000000000000000000000000000000 21.557674527138140740763225894395786055
1072 679 1 1 0 0.21900000000000000000000000000000000000 23.013015278711770439512923557340930428
1072 693 0 2 0 0.32700000000000000000000000000000000000 22.561638986664005254794659589619458034
1072 701 1 1 0 0.17500000000000000000000000000000000000 22.575323553948761389864206786811549105
1072 709 1 1 0 0.19000000000000000000000000000000000000 22.024016576672641196981568787828177333
1072 713 2 2 2 0.050000000000000000000000000000000000000 23.071627072421802597682045478838640927
1072 721 0 0 0 0.019000000000000000000000000000000000000 22.129301031340413851887246057177132170
1072 727 0 0 0 0.10200000000000000000000000000000000000 23.092033172650083037951956791004722400
1072 731 0 0 0 0.032000000000000000000000000000000000000 23.097482425328108053189443271109262107
1072 745 1 1 0 0.17900000000000000000000000000000000000 23.115246459711370588732410381864768167
1072 751 1 1 0 0.19200000000000000000000000000000000000 23.122242995885878019606771241236126250
1072 757 1 1 0 0.18100000000000000000000000000000000000 22.651751151851596583042439679560055652
1072 761 0 0 0 0.022000000000000000000000000000000000000 23.133088587153586832312474939057993150
1072 763 1 1 0 0.16400000000000000000000000000000000000 23.135135710148034548821199549249573387
1072 769 0 0 0 0.024000000000000000000000000000000000000 23.141033216587213551017697224547212334
1072 771 0 0 0 0.022000000000000000000000000000000000000 23.142917715260021949439457506501887915
1072 797 1 1 1 0.043000000000000000000000000000000000000 22.464717031361021060159463639146225443
1072 809 0 0 0 0.11700000000000000000000000000000000000 22.693774628811634917560132252686407505
1072 811 1 1 0 0.23800000000000000000000000000000000000 22.694826423288349107024580615246021528
1072 823 1 1 0 0.19500000000000000000000000000000000000 23.177339572450071937797078543264498569
1072 837 1 1 0 0.15100000000000000000000000000000000000 22.227335486192614299917864405527025511
1072 839 0 0 0 0.024000000000000000000000000000000000000 22.336898734672279198621030951882204510
1072 853 1 1 1 0.028000000000000000000000000000000000000 22.484593161546306795579387244666939646
1072 863 1 1 0 0.23200000000000000000000000000000000000 22.706033197560337408605521892878722224
1072 887 0 0 0 0.032000000000000000000000000000000000000 20.641171252494855559811106574978143695
1072 889 0 0 0 0.090000000000000000000000000000000000000 23.175513511518690963402034604238725476
1072 893 1 1 0 0.20800000000000000000000000000000000000 20.418301391639323789364809634604686335
1072 897 0 0 0 0.031000000000000000000000000000000000000 22.472075009617115109138414536993315031
1072 911 0 0 0 0.027000000000000000000000000000000000000 23.160496583177820526828496813702364355
1072 913 1 1 0 0.23200000000000000000000000000000000000 23.158684598424323075726291220570302978
1072 917 2 2 2 0.045000000000000000000000000000000000000 22.677695145579132365665977287373040116
1072 919 0 0 0 0.10500000000000000000000000000000000000 22.675635495143143394031863611443299385
1072 923 1 1 0 0.18200000000000000000000000000000000000 23.148377209857219998459003363592756487
1072 929 1 1 1 0.068000000000000000000000000000000000000 23.141127505507214414240055521120085020
1072 931 1 1 0 0.26200000000000000000000000000000000000 22.293422900717848506592598745689677125
1072 941 0 0 0 0.10900000000000000000000000000000000000 23.123954501277931422118397951104506961
1072 943 1 1 1 0.035000000000000000000000000000000000000 23.120715589649602233651177986815786301
1072 949 1 1 0 0.14400000000000000000000000000000000000 23.110293015071759695585740393733487259
1072 961 0 0 0 0.019000000000000000000000000000000000000 21.594582036528083571272184976741470483
1072 965 0 2 0 0.30500000000000000000000000000000000000 23.076664354449595303475292663380135559
1072 971 1 1 0 0.18000000000000000000000000000000000000 22.584392900661033440481844773304077832
1072 979 1 1 1 0.027000000000000000000000000000000000000 23.038749689046550894033254473126199682
1072 983 0 0 0 0.024000000000000000000000000000000000000 21.128506648165607681345356224086379595
1072 995 1 1 1 0.029000000000000000000000000000000000000 22.982430637576747707646614404478716278
1072 1007 1 1 1 0.10900000000000000000000000000000000000 21.973463347207413944360361926549702701
1072 1021 0 0 0 0.12600000000000000000000000000000000000 22.843937090183421245793208432100258843
1072 1049 1 1 0 0.15500000000000000000000000000000000000 21.309496035404333658536014095542817745
1072 1051 0 0 0 0.027000000000000000000000000000000000000 20.890577899960045761729482324560404437
1072 1067 0 0 0 0.025000000000000000000000000000000000000 21.903218915270204076662142052762491087
1073 8 1 1 1 0.033000000000000000000000000000000000000 21.515059035206325330448010417016469085
1073 16 2 2 2 0.030000000000000000000000000000000000000 19.996037770557932359320477814018976971
1073 22 0 2 0 0.23100000000000000000000000000000000000 22.254311401263943951386889975877225393
1073 26 1 1 0 0.17500000000000000000000000000000000000 22.326353815545414905583499552043764486
1073 32 0 0 0 0.084000000000000000000000000000000000000 21.512518165341423845410136581984222634
1073 46 0 0 0 0.018000000000000000000000000000000000000 22.570312781783647866915666845773862668
1073 66 1 1 1 0.041000000000000000000000000000000000000 22.721099683170167342155964876586548617
1073 72 1 1 0 0.17300000000000000000000000000000000000 21.978504290097114199693800140394202947
1073 82 1 1 0 0.16200000000000000000000000000000000000 22.808962207236909608597785681684277840
1073 86 0 0 0 0.077000000000000000000000000000000000000 22.827816031471271748489286551527920166
1073 94 0 0 0 0.017000000000000000000000000000000000000 21.172307429440209888839982728648058257
1073 100 0 0 0 0.018000000000000000000000000000000000000 22.187200277227483900632338763139807371
1073 104 0 0 0 0.022000000000000000000000000000000000000 21.754818278215313532622361600912702597
1073 124 0 0 0 0.079000000000000000000000000000000000000 22.487440058144104405019553803911834402
1073 128 0 0 0 0.082000000000000000000000000000000000000 20.516096297481366249395949681413651856
1073 134 0 0 0 0.089000000000000000000000000000000000000 22.990894512128564982706675882983793700
1073 136 2 2 2 0.13900000000000000000000000000000000000 22.694748720269493385685945209081608761
1073 152 0 0 0 0.079000000000000000000000000000000000000 21.185592173191472123304947679164022047
1073 162 1 1 0 0.14100000000000000000000000000000000000 21.617694480470254895839735000039479379
1073 166 1 1 0 0.20600000000000000000000000000000000000 23.055720084461738246630938415045651280
1073 170 0 0 0 0.018000000000000000000000000000000000000 23.062006337438465575233010037348785328
1073 178 1 1 0 0.14700000000000000000000000000000000000 22.596367090715964044845910472048623707
1073 184 1 1 0 0.14800000000000000000000000000000000000 21.549697614767943332368860150122099583
1073 194 1 1 0 0.12600000000000000000000000000000000000 23.092295840340653608060623195543551925
1073 202 1 1 0 0.17500000000000000000000000000000000000 21.555643306508698066860472810715005035
1073 212 1 1 0 0.19400000000000000000000000000000000000 23.107178273017768168907476774093811941
1073 214 2 2 1 0.22300000000000000000000000000000000000 22.631313173830516668023701944375954432
1073 226 0 0 0 0.020000000000000000000000000000000000000 22.072932093121523027628105810582717655
1073 236 1 1 1 0.026000000000000000000000000000000000000 22.162836747654574255817593949792971116
1073 238 0 0 0 0.080000000000000000000000000000000000000 23.117394030599880959202707688830535589
1073 254 1 1 0 0.16500000000000000000000000000000000000 22.639911841855549341258140483768422957
1073 256 1 1 0 0.20400000000000000000000000000000000000 21.310441933114265665395448783610106380
1073 266 1 1 0 0.19700000000000000000000000000000000000 23.113306280419488699152967987865578339
1073 268 1 1 0 0.17500000000000000000000000000000000000 22.635264879649497404236354529360055443
1073 274 0 0 0 0.072000000000000000000000000000000000000 23.109096418931674293219732686872907569
1073 280 0 2 0 0.24200000000000000000000000000000000000 22.803961726557216049472214636346357141
1073 282 1 1 0 0.12100000000000000000000000000000000000 23.103437168143688667258009228031960554
1073 284 0 0 0 0.090000000000000000000000000000000000000 23.101787386678375655735392562163039435
1073 292 0 0 0 0.086000000000000000000000000000000000000 23.094208155424497091654611698281270860
1073 306 1 3 1 0.27300000000000000000000000000000000000 22.599796616899829410340378943827493874
1073 308 1 1 0 0.12900000000000000000000000000000000000 22.596877298858265648705205840085859024
1073 314 1 1 0 0.18200000000000000000000000000000000000 23.064515559565711550247927778842580028
1073 332 0 0 0 0.077000000000000000000000000000000000000 23.028838354229308040333230425946497244
1073 334 1 1 0 0.13800000000000000000000000000000000000 23.024126654468935224144868983981603772
1073 352 1 3 1 0.29800000000000000000000000000000000000 21.371530885129994455386821430043716449
1073 362 0 0 0 0.082000000000000000000000000000000000000 22.460839180822592091964809594842474942
1073 368 2 2 2 0.031000000000000000000000000000000000000 22.311288574133583177000881920864493646
1073 376 2 2 2 0.031000000000000000000000000000000000000 22.097844284159267266354469850077254561
1073 382 2 2 2 0.036000000000000000000000000000000000000 22.843934300601921205136061890835570887
1073 384 1 1 0 0.13400000000000000000000000000000000000 21.327202395419245533773267035150980821
1073 388 0 0 0 0.019000000000000000000000000000000000000 21.962572537479522310271525827169864716
1073 394 0 0 0 0.018000000000000000000000000000000000000 21.058730541493940654144104843376534266
1073 422 1 1 1 0.025000000000000000000000000000000000000 22.447156737525149794264860395755732536
1073 428 1 1 0 0.17800000000000000000000000000000000000 22.318621807167109092087100873896227180
1073 434 0 0 0 0.084000000000000000000000000000000000000 21.650820309985193986428195208978150960
1073 446 1 1 0 0.15500000000000000000000000000000000000 20.465933096825305976134535867769062112
1073 458 2 2 1 0.19700000000000000000000000000000000000 22.264569903641063370543117791321860335
1073 468 2 2 1 0.18600000000000000000000000000000000000 20.995378188013353545449125662026480552
1073 478 1 1 0 0.20300000000000000000000000000000000000 22.676453259943532320141856509184159849
1073 484 1 1 1 0.022000000000000000000000000000000000000 20.389418897774768931907081369431399546
1073 512 2 2 2 0.029000000000000000000000000000000000000 20.900347358841499537156382720985694562
1073 514 1 1 0 0.15400000000000000000000000000000000000 21.659960215678714530327691996458930097
1073 516 1 1 1 0.093000000000000000000000000000000000000 23.035444187097280689631264538028431453
1073 526 0 2 0 0.20800000000000000000000000000000000000 23.099247704193041066248363455669487720
1073 542 1 1 0 0.16200000000000000000000000000000000000 22.710322452953204655422718867677584145
1073 576 2 2 2 0.092000000000000000000000000000000000000 21.654936818588620128335881074793829956
1073 586 0 0 0 0.076000000000000000000000000000000000000 23.372714095007178006168116020524638879
1073 604 0 0 0 0.099000000000000000000000000000000000000 23.432228584873748893477550321021351835
1073 614 0 2 0 0.23700000000000000000000000000000000000 22.508028759500186983326867821941453443
1073 618 1 1 0 0.17600000000000000000000000000000000000 23.473745600163344678862895672707742850
1073 644 1 1 1 0.12900000000000000000000000000000000000 23.541585454490119421256070763240034411
1073 646 0 2 0 0.24200000000000000000000000000000000000 23.069237370462492519510610760635921012
1073 654 1 1 0 0.16000000000000000000000000000000000000 23.564867646908891087665181265246972114
1073 656 1 1 1 0.027000000000000000000000000000000000000 22.967292696306265675480103266433280133
1073 670 0 0 0 0.021000000000000000000000000000000000000 23.599229575560011672814804476521924712
1073 674 0 2 0 0.22300000000000000000000000000000000000 23.607295490243221034594393561458881085
1073 688 0 0 0 0.024000000000000000000000000000000000000 23.031906047495332856399704259991804088
1073 698 2 2 1 0.21100000000000000000000000000000000000 22.253650323705470111705234754490464749
1073 706 1 1 0 0.13800000000000000000000000000000000000 23.664868963029257595515736388445054600
1073 716 0 0 0 0.085000000000000000000000000000000000000 23.680472371885383456760881390262093917
1073 724 1 1 0 0.15800000000000000000000000000000000000 23.692178315265355800930868515665998108
1073 732 1 1 0 0.17700000000000000000000000000000000000 22.424454077645511020197482453303469390
1073 744 1 1 0 0.26900000000000000000000000000000000000 23.417474663275581386131624416998444640
1073 776 0 2 0 0.24600000000000000000000000000000000000 20.863369369926042291257162310335646614
1073 784 1 1 0 0.18500000000000000000000000000000000000 21.081278103915634324755501820136867476
1073 808 2 2 2 0.13200000000000000000000000000000000000 22.997086744123555330501095031995650566
1073 818 0 0 0 0.056000000000000000000000000000000000000 23.780248072805129793947215620895427578
1073 824 1 1 0 0.28900000000000000000000000000000000000 23.481697581238967624541820679366824052
1073 836 1 1 0 0.16100000000000000000000000000000000000 23.786465069495628237893041861128215384
1073 838 1 1 0 0.12400000000000000000000000000000000000 22.941827618884001016465753151173033894
1073 842 0 0 0 0.021000000000000000000000000000000000000 23.787704244321184241187251927728281811
1073 854 1 1 1 0.12600000000000000000000000000000000000 23.788867351853690651218853573392500632
1073 856 1 1 0 0.25100000000000000000000000000000000000 23.487855091322125091844021100592306602
1073 866 1 1 0 0.14900000000000000000000000000000000000 23.311064582137643968496659305785877003
1073 880 1 1 0 0.14100000000000000000000000000000000000 22.705700131174242980188240820012926957
1073 882 1 1 0 0.19400000000000000000000000000000000000 22.461955662629863070611771049945638754
1073 884 3 3 3 0.029000000000000000000000000000000000000 22.829164918629570880722236574797764187
1073 886 0 0 0 0.017000000000000000000000000000000000000 22.937479831225311718929284923422263497
1073 908 2 2 2 0.030000000000000000000000000000000000000 23.769059366943522791473854457292985280
1073 940 1 1 0 0.21200000000000000000000000000000000000 23.732189985604712116108492750495430687
1073 968 1 1 0 0.20400000000000000000000000000000000000 22.334417990652602253248238386589801175
1073 988 0 0 0 0.021000000000000000000000000000000000000 23.140500627148504350918368607121863472
1073 992 1 1 1 0.10800000000000000000000000000000000000 21.268626099961692336215550198626484263
1073 994 1 1 0 0.19700000000000000000000000000000000000 23.595403399664306745689028864833347693
1073 1006 1 1 0 0.16100000000000000000000000000000000000 22.588498158099605687033641122276680852
1073 1012 0 0 0 0.15500000000000000000000000000000000000 23.511314550021680093113415885388691973
1073 1018 0 0 0 0.020000000000000000000000000000000000000 23.475584000917969630504166052450167942
1073 1028 0 0 0 0.022000000000000000000000000000000000000 22.926527427324638613734628632624997011
1073 1034 1 1 0 0.16100000000000000000000000000000000000 22.505425888984008995560720768021314856
1073 1062 0 0 0 0.082000000000000000000000000000000000000 22.364825902581968721221119934702643790
1073 1066 1 1 0 0.16900000000000000000000000000000000000 22.651390994887522312658552656100151270
1074 17 0 2 0 0.23200000000000000000000000000000000000 22.145686739329735837605854876187209076
1074 31 1 1 0 0.23300000000000000000000000000000000000 22.404823597338327619375321943429958515
1074 47 1 1 1 0.060000000000000000000000000000000000000 22.582247790095381930821789131014212498
1074 59 2 2 2 0.026000000000000000000000000000000000000 22.677607563145465828642378042512982972
1074 67 0 0 0 0.078000000000000000000000000000000000000 22.730126888720785909168129136158225692
1074 73 0 2 0 0.25500000000000000000000000000000000000 22.765112790054061219497691296005883981
1074 131 1 1 1 0.029000000000000000000000000000000000000 22.986258612406024570318285669951210572
1074 133 0 0 0 0.087000000000000000000000000000000000000 21.629604536873111267702800223613327862
1074 161 0 0 0 0.092000000000000000000000000000000000000 23.050308663762931868023994636497045279
1074 191 1 3 1 0.26900000000000000000000000000000000000 22.247126356081026017243331590370891751
1074 235 1 1 0 0.16000000000000000000000000000000000000 23.120085178311963142712833773654340508
1074 269 1 1 0 0.19500000000000000000000000000000000000 23.115255253409142669245557561888456915
1074 275 2 2 2 0.030000000000000000000000000000000000000 22.412898788161933788841579034836834823
1074 277 0 0 0 0.069000000000000000000000000000000000000 23.110559863379880053298048980713643416
1074 311 0 0 0 0.077000000000000000000000000000000000000 23.073088155749036206594742643961262016
1074 337 1 1 0 0.17000000000000000000000000000000000000 23.020773525946079826246977078760663704
1074 367 1 1 0 0.16400000000000000000000000000000000000 22.922322937645265231666547962082971514
1074 389 1 1 0 0.12700000000000000000000000000000000000 22.806770459749289524712452006005125355
1074 403 0 0 0 0.015000000000000000000000000000000000000 22.698503842178069407641312938201772251
1074 473 0 0 0 0.084000000000000000000000000000000000000 22.598081823865268264425056592981635964
1074 521 1 1 1 0.20200000000000000000000000000000000000 23.068458047204338982283724219823881668
1074 541 0 0 0 0.018000000000000000000000000000000000000 23.182997969398767739695247154057165950
1074 577 1 1 0 0.20000000000000000000000000000000000000 23.341166247071801398745327905227814000
1074 623 1 1 0 0.23300000000000000000000000000000000000 23.489319986685146803865066928534215027
1074 637 0 2 0 0.24500000000000000000000000000000000000 22.681049375724089495810688411761610978
1074 655 1 1 1 0.037000000000000000000000000000000000000 23.568983385565807849159134268268139883
1074 677 1 1 0 0.13500000000000000000000000000000000000 23.615215146998915682990479554469019050
1074 683 0 2 0 0.22600000000000000000000000000000000000 23.626752129932044644688778282288650997
1074 697 1 1 0 0.15700000000000000000000000000000000000 23.651999999743529206432644975051804412
1074 719 1 1 0 0.14300000000000000000000000000000000000 23.687189528858774782719767575728721856
1074 755 1 1 1 0.11800000000000000000000000000000000000 23.733690090165377700946930355014563491
1074 821 1 1 0 0.20800000000000000000000000000000000000 23.784455129507252654283817489372027409
1074 853 1 1 0 0.13000000000000000000000000000000000000 23.792044346859407709222080060471846873
1074 857 1 3 0 0.25800000000000000000000000000000000000 23.792120485868618215176791681788486684
1074 871 1 1 0 0.13600000000000000000000000000000000000 23.790726567488911063911188424756660928
1074 887 2 2 1 0.19000000000000000000000000000000000000 22.940641120952835890755010081251196018
1074 889 1 1 0 0.19300000000000000000000000000000000000 23.784841961384056372210035852125183812
1074 913 0 2 0 0.27000000000000000000000000000000000000 23.768766000717454638295565412335732528
1074 983 1 1 0 0.19100000000000000000000000000000000000 22.599159721984522774655718124307506029
1074 1003 1 1 0 0.13200000000000000000000000000000000000 23.564600987727544577517452727252041061
1074 1019 1 1 1 0.10900000000000000000000000000000000000 23.478494401254878336562939049811051343
1074 1027 0 0 0 0.020000000000000000000000000000000000000 23.422407000656230984730258239527371743
1075 4 1 1 0 0.15800000000000000000000000000000000000 20.344755894284704797705733232291905224
1075 32 1 1 0 0.19700000000000000000000000000000000000 19.864976943892896832540552768192435182
1075 52 1 1 0 0.16200000000000000000000000000000000000 21.083609254001975724324371501322807644
