# m n lo up gens time_s logN
346 281 1 1 1 0.11000000000000000000000000000000000000 19.855048953771882331145854654197244056
346 313 0 0 0 0.041000000000000000000000000000000000000 19.737890377869859435440518062714513507
388 67 1 1 0 0.55200000000000000000000000000000000000 19.548580055635250711696296151118001773
346 337 1 1 0 0.54000000000000000000000000000000000000 18.812388104112286375308752052765099353
347 6 0 0 0 0.023000000000000000000000000000000000000 18.258517977602075626384840010960516470
347 38 0 0 0 0.12300000000000000000000000000000000000 19.023456631463185662212880171484250930
388 157 1 1 0 0.33400000000000000000000000000000000000 18.586530030166465765176740837820857136
388 167 1 1 1 0.056000000000000000000000000000000000000 18.842201162215014735527838685235917093
388 173 0 0 0 0.037000000000000000000000000000000000000 19.148147379835870905814247439184789137
388 193 0 0 0 0.11200000000000000000000000000000000000 19.609601037885135647387972266206338419
347 52 1 1 0 0.40600000000000000000000000000000000000 19.124814930460796995977798898934826075
347 82 0 0 0 0.13800000000000000000000000000000000000 19.194950145692731646043473689324044618
347 88 2 2 2 0.044000000000000000000000000000000000000 18.887024276432361083057091704848151620
347 176 0 0 0 0.027000000000000000000000000000000000000 18.197290976066892718141204767083562683
347 214 2 2 2 0.081000000000000000000000000000000000000 19.659745842152034299144759178536755146
388 223 1 1 0 0.44700000000000000000000000000000000000 19.935900761177159285115046541008199744
347 242 1 1 1 0.11600000000000000000000000000000000000 18.760091212291459896152439585095525855
388 227 0 0 0 0.11900000000000000000000000000000000000 19.966387672254339228657894619816289017
347 244 1 1 0 0.37800000000000000000000000000000000000 19.808517921885408196989112686931148566
388 277 1 1 0 0.50600000000000000000000000000000000000 20.208614565942160167404030964427248417
388 283 1 1 1 0.067000000000000000000000000000000000000 20.223624312078568262178634241528193902
347 248 1 1 0 0.60400000000000000000000000000000000000 19.043269291365263784004573984624928540
347 262 1 1 0 0.34300000000000000000000000000000000000 19.854250580191030593621898987106667717
349 8 1 1 1 0.028000000000000000000000000000000000000 18.099208489950420833722257221247322678
388 353 0 2 0 0.70600000000000000000000000000000000000 20.120824991596493630877054057353877518
349 50 1 1 1 0.035000000000000000000000000000000000000 18.432874297712899526537796056153890646
388 361 0 0 0 0.039000000000000000000000000000000000000 17.810627055079318194004484680509416986
349 64 2 2 2 0.037000000000000000000000000000000000000 17.988693988275692076815344845366999266
349 76 1 1 1 0.057000000000000000000000000000000000000 18.515446823649035139685297557976226293
349 134 1 1 1 0.034000000000000000000000000000000000000 18.693967381774923646974254325378939921
389 4 0 0 0 0.12100000000000000000000000000000000000 18.430355677562911983523624474444830923
349 146 1 1 1 0.17700000000000000000000000000000000000 17.390528657132986774215737120569630268
389 8 1 1 0 0.49700000000000000000000000000000000000 18.429390073736582579441775390587259797
